meter_id,contract_id,meter_type,voltage,status,location,latitude,longitude
26966,5394,single-phase,,active,Hà Nội,21.0278,105.8342
26971,5395,single-phase,,active,Hà Nam,20.5835,105.923
26976,5396,single-phase,,active,Đắk Nông,12.2646,107.6098
26981,5397,single-phase,,active,Hậu Giang,9.7579,105.6413
26986,5398,single-phase,,active,Bắc Kạn,22.1443,105.8345
26991,5399,single-phase,,active,Bắc Kạn,22.1443,105.8345
26996,5400,single-phase,,active,Bắc Giang,21.282,106.1975
27001,5401,single-phase,,active,Quảng Bình,17.6103,106.3487
27006,5402,single-phase,,active,Kon Tum,14.3497,108.0005
27011,5403,single-phase,,active,Bình Phước,11.7512,106.7235
27016,5404,single-phase,,active,Khánh Hòa,12.2585,109.0526
27021,5405,single-phase,,active,Đồng Tháp,10.4938,105.6882
27026,5406,single-phase,,active,Quảng Ninh,21.0064,107.2925
27031,5407,single-phase,,active,Gia Lai,13.8079,108.1094
27036,5408,single-phase,,active,Vĩnh Long,10.2396,105.9572
27041,5409,single-phase,,active,Sóc Trăng,9.6025,105.9739
27046,5410,single-phase,,active,Bình Dương,11.3254,106.477
27051,5411,single-phase,,active,Lai Châu,22.3862,103.4703
27056,5412,single-phase,,active,Hải Dương,20.9373,106.3146
27061,5413,single-phase,,active,Phú Yên,13.0882,109.0929
27066,5414,single-phase,,active,Điện Biên,21.4064,103.0322
27071,5415,single-phase,,active,Nghệ An,19.2342,104.92
27076,5416,single-phase,,active,Bạc Liêu,9.294,105.7216
27081,5417,single-phase,,active,Hà Nội,21.0278,105.8342
27086,5418,single-phase,,active,Yên Bái,21.7168,104.8986
27091,5419,single-phase,,active,Quảng Ngãi,15.1214,108.8044
27096,5420,single-phase,,active,Bình Thuận,11.0904,108.0721
27101,5421,single-phase,,active,Phú Thọ,21.422,105.2297
27106,5422,single-phase,,active,Long An,10.6956,106.2431
27111,5423,single-phase,,active,Lâm Đồng,11.5753,108.1429
27116,5424,single-phase,,active,Thanh Hóa,19.8067,105.7852
27121,5425,single-phase,,active,Đắk Lắk,12.71,108.2378
27126,5426,single-phase,,active,Long An,10.6956,106.2431
27131,5427,single-phase,,active,Thái Nguyên,21.5672,105.8252
27136,5428,single-phase,,active,Bình Thuận,11.0904,108.0721
27141,5429,single-phase,,active,Quảng Ninh,21.0064,107.2925
27146,5430,single-phase,,active,Hậu Giang,9.7579,105.6413
27151,5431,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
27156,5432,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
27161,5433,single-phase,,active,Khánh Hòa,12.2585,109.0526
27166,5434,single-phase,,active,Hòa Bình,20.8275,105.3391
27171,5435,single-phase,,active,Lai Châu,22.3862,103.4703
27176,5436,single-phase,,active,Hải Dương,20.9373,106.3146
27181,5437,single-phase,,active,Hà Nội,21.0278,105.8342
27186,5438,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
27191,5439,single-phase,,active,Khánh Hòa,12.2585,109.0526
27196,5440,single-phase,,active,Hải Phòng,20.8449,106.6881
27201,5441,single-phase,,active,Hà Nam,20.5835,105.923
27206,5442,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
27211,5443,single-phase,,active,Tuyên Quang,21.7767,105.228
27216,5444,single-phase,,active,Hà Tĩnh,18.342,105.8923
27221,5445,single-phase,,active,Bình Định,13.886,109.1077
27226,5446,single-phase,,active,Phú Thọ,21.422,105.2297
27231,5447,single-phase,,active,Hải Phòng,20.8449,106.6881
27236,5448,single-phase,,active,Đồng Nai,11.0686,107.1676
27241,5449,single-phase,,active,Thái Bình,20.4463,106.3366
27246,5450,single-phase,,active,Phú Thọ,21.422,105.2297
27251,5451,single-phase,,active,Khánh Hòa,12.2585,109.0526
27256,5452,single-phase,,active,Đắk Nông,12.2646,107.6098
27261,5453,single-phase,,active,Tiền Giang,10.4493,106.3421
27266,5454,single-phase,,active,Đắk Lắk,12.71,108.2378
27271,5455,single-phase,,active,Bắc Ninh,21.1782,106.071
27276,5456,single-phase,,active,Thái Nguyên,21.5672,105.8252
27281,5457,single-phase,,active,Tây Ninh,11.3352,106.1099
27286,5458,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
27291,5459,single-phase,,active,Đắk Lắk,12.71,108.2378
27296,5460,single-phase,,active,Kon Tum,14.3497,108.0005
27301,5461,single-phase,,active,Vĩnh Phúc,21.3609,105.5474
27306,5462,single-phase,,active,Hà Nam,20.5835,105.923
27311,5463,single-phase,,active,Hà Tĩnh,18.342,105.8923
27316,5464,single-phase,,active,Khánh Hòa,12.2585,109.0526
27321,5465,single-phase,,active,Ninh Bình,20.2506,105.9745
27326,5466,single-phase,,active,Bình Thuận,11.0904,108.0721
27331,5467,single-phase,,active,Lào Cai,22.4809,103.9755
27336,5468,single-phase,,active,Quảng Trị,16.7943,106.9634
27341,5469,single-phase,,active,Ninh Thuận,11.6739,108.863
27346,5470,single-phase,,active,Bình Phước,11.7512,106.7235
27351,5471,single-phase,,active,Cao Bằng,22.6666,106.264
27356,5472,single-phase,,active,Bình Phước,11.7512,106.7235
27361,5473,single-phase,,active,Gia Lai,13.8079,108.1094
27366,5474,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
27371,5475,single-phase,,active,Thái Nguyên,21.5672,105.8252
27376,5476,single-phase,,active,Bắc Kạn,22.1443,105.8345
27381,5477,single-phase,,active,Khánh Hòa,12.2585,109.0526
27386,5478,single-phase,,active,Lào Cai,22.4809,103.9755
27391,5479,single-phase,,active,Cần Thơ,10.0452,105.7469
27396,5480,single-phase,,active,Hà Nam,20.5835,105.923
27401,5481,single-phase,,active,Ninh Bình,20.2506,105.9745
27406,5482,single-phase,,active,Tây Ninh,11.3352,106.1099
27411,5483,single-phase,,active,Sơn La,21.3269,103.9144
27416,5484,single-phase,,active,Nam Định,20.4388,106.1621
27421,5485,single-phase,,active,Long An,10.6956,106.2431
27426,5486,single-phase,,active,Phú Yên,13.0882,109.0929
27431,5487,single-phase,,active,Phú Thọ,21.422,105.2297
27436,5488,single-phase,,active,Vĩnh Long,10.2396,105.9572
27441,5489,single-phase,,active,Bình Thuận,11.0904,108.0721
27446,5490,single-phase,,active,Long An,10.6956,106.2431
27451,5491,single-phase,,active,Bạc Liêu,9.294,105.7216
27456,5492,single-phase,,active,Sơn La,21.3269,103.9144
27461,5493,single-phase,,active,Trà Vinh,9.9513,106.3346
27466,5494,single-phase,,active,Bình Định,13.886,109.1077
27471,5495,single-phase,,active,Hà Nam,20.5835,105.923
27476,5496,single-phase,,active,Lâm Đồng,11.5753,108.1429
27481,5497,single-phase,,active,Hà Tĩnh,18.342,105.8923
27486,5498,single-phase,,active,Hà Nam,20.5835,105.923
27491,5499,single-phase,,active,Ninh Bình,20.2506,105.9745
27496,5500,single-phase,,active,Cà Mau,9.1527,105.1961
27501,5501,single-phase,,active,Quảng Bình,17.6103,106.3487
27506,5502,single-phase,,active,Bình Thuận,11.0904,108.0721
27511,5503,single-phase,,active,Tiền Giang,10.4493,106.3421
27516,5504,single-phase,,active,Quảng Trị,16.7943,106.9634
27521,5505,single-phase,,active,Tuyên Quang,21.7767,105.228
27526,5506,single-phase,,active,Nam Định,20.4388,106.1621
27531,5507,single-phase,,active,Thanh Hóa,19.8067,105.7852
27536,5508,single-phase,,active,Hải Dương,20.9373,106.3146
27541,5509,single-phase,,active,Đồng Tháp,10.4938,105.6882
27546,5510,single-phase,,active,Ninh Thuận,11.6739,108.863
27551,5511,single-phase,,active,Sóc Trăng,9.6025,105.9739
27556,5512,single-phase,,active,Lào Cai,22.4809,103.9755
27561,5513,single-phase,,active,Bình Thuận,11.0904,108.0721
27566,5514,single-phase,,active,Hà Nội,21.0278,105.8342
27571,5515,single-phase,,active,Thái Nguyên,21.5672,105.8252
27576,5516,single-phase,,active,Long An,10.6956,106.2431
27581,5517,single-phase,,active,Cần Thơ,10.0452,105.7469
27586,5518,single-phase,,active,Cà Mau,9.1527,105.1961
27591,5519,single-phase,,active,Điện Biên,21.4064,103.0322
27596,5520,single-phase,,active,Quảng Ninh,21.0064,107.2925
27601,5521,single-phase,,active,Nghệ An,19.2342,104.92
27606,5522,single-phase,,active,Sóc Trăng,9.6025,105.9739
27611,5523,single-phase,,active,An Giang,10.5216,105.1259
27616,5524,single-phase,,active,Bạc Liêu,9.294,105.7216
27621,5525,single-phase,,active,Đắk Lắk,12.71,108.2378
27626,5526,single-phase,,active,Vĩnh Long,10.2396,105.9572
27631,5527,single-phase,,active,Kiên Giang,9.825,105.1259
27636,5528,single-phase,,active,Cần Thơ,10.0452,105.7469
27641,5529,single-phase,,active,Tiền Giang,10.4493,106.3421
27646,5530,single-phase,,active,Đắk Lắk,12.71,108.2378
27651,5531,single-phase,,active,Nghệ An,19.2342,104.92
27656,5532,single-phase,,active,Tiền Giang,10.4493,106.3421
27661,5533,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
27666,5534,single-phase,,active,Phú Thọ,21.422,105.2297
27671,5535,single-phase,,active,Bến Tre,10.2434,106.3756
27676,5536,single-phase,,active,Đà Nẵng,16.0544,108.2022
27681,5537,single-phase,,active,Yên Bái,21.7168,104.8986
27686,5538,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
27691,5539,single-phase,,active,Khánh Hòa,12.2585,109.0526
27696,5540,single-phase,,active,Phú Yên,13.0882,109.0929
27701,5541,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
27706,5542,single-phase,,active,Ninh Bình,20.2506,105.9745
27711,5543,single-phase,,active,Bình Phước,11.7512,106.7235
27716,5544,single-phase,,active,Nghệ An,19.2342,104.92
27721,5545,single-phase,,active,Hải Dương,20.9373,106.3146
27726,5546,single-phase,,active,Bạc Liêu,9.294,105.7216
27731,5547,single-phase,,active,Bắc Ninh,21.1782,106.071
27736,5548,single-phase,,active,Bắc Ninh,21.1782,106.071
27741,5549,single-phase,,active,Vĩnh Phúc,21.3609,105.5474
27746,5550,single-phase,,active,Cà Mau,9.1527,105.1961
27751,5551,single-phase,,active,Lào Cai,22.4809,103.9755
27756,5552,single-phase,,active,Bắc Giang,21.282,106.1975
27761,5553,single-phase,,active,Khánh Hòa,12.2585,109.0526
27766,5554,single-phase,,active,Kon Tum,14.3497,108.0005
27771,5555,single-phase,,active,Quảng Ninh,21.0064,107.2925
27776,5556,single-phase,,active,Yên Bái,21.7168,104.8986
27781,5557,single-phase,,active,Nam Định,20.4388,106.1621
27786,5558,single-phase,,active,Ninh Thuận,11.6739,108.863
27791,5559,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
27796,5560,single-phase,,active,Ninh Bình,20.2506,105.9745
27801,5561,single-phase,,active,Khánh Hòa,12.2585,109.0526
27806,5562,single-phase,,active,Lai Châu,22.3862,103.4703
27811,5563,single-phase,,active,Nghệ An,19.2342,104.92
27816,5564,single-phase,,active,Đắk Nông,12.2646,107.6098
27821,5565,single-phase,,active,Bắc Kạn,22.1443,105.8345
27826,5566,single-phase,,active,Nam Định,20.4388,106.1621
27831,5567,single-phase,,active,Quảng Ninh,21.0064,107.2925
27836,5568,single-phase,,active,Thanh Hóa,19.8067,105.7852
27841,5569,single-phase,,active,Đồng Tháp,10.4938,105.6882
27846,5570,single-phase,,active,Bạc Liêu,9.294,105.7216
27851,5571,single-phase,,active,Ninh Thuận,11.6739,108.863
27856,5572,single-phase,,active,Bình Phước,11.7512,106.7235
27861,5573,single-phase,,active,Trà Vinh,9.9513,106.3346
27866,5574,single-phase,,active,Vĩnh Long,10.2396,105.9572
27871,5575,single-phase,,active,Hải Dương,20.9373,106.3146
27876,5576,single-phase,,active,Quảng Nam,15.5394,108.0191
27881,5577,single-phase,,active,Bắc Ninh,21.1782,106.071
27886,5578,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
27891,5579,single-phase,,active,Đồng Tháp,10.4938,105.6882
27896,5580,single-phase,,active,Ninh Thuận,11.6739,108.863
27901,5581,single-phase,,active,Nam Định,20.4388,106.1621
27906,5582,single-phase,,active,Tây Ninh,11.3352,106.1099
27911,5583,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
27916,5584,single-phase,,active,Phú Thọ,21.422,105.2297
27921,5585,single-phase,,active,Hải Dương,20.9373,106.3146
27926,5586,single-phase,,active,Quảng Ngãi,15.1214,108.8044
27931,5587,single-phase,,active,Bến Tre,10.2434,106.3756
27936,5588,single-phase,,active,Tuyên Quang,21.7767,105.228
27941,5589,single-phase,,active,Tuyên Quang,21.7767,105.228
27946,5590,single-phase,,active,Quảng Bình,17.6103,106.3487
27951,5591,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
27956,5592,single-phase,,active,An Giang,10.5216,105.1259
27961,5593,single-phase,,active,Bắc Kạn,22.1443,105.8345
27966,5594,single-phase,,active,Quảng Bình,17.6103,106.3487
27971,5595,single-phase,,active,Đồng Nai,11.0686,107.1676
27976,5596,single-phase,,active,Cao Bằng,22.6666,106.264
27981,5597,single-phase,,active,Thái Bình,20.4463,106.3366
27986,5598,single-phase,,active,Phú Thọ,21.422,105.2297
27991,5599,single-phase,,active,Hải Phòng,20.8449,106.6881
27996,5600,single-phase,,active,Quảng Nam,15.5394,108.0191
28001,5601,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
28006,5602,single-phase,,active,Lạng Sơn,21.8537,106.7615
28011,5603,single-phase,,active,Đắk Lắk,12.71,108.2378
28016,5604,single-phase,,active,Đồng Tháp,10.4938,105.6882
28021,5605,single-phase,,active,Bình Dương,11.3254,106.477
28026,5606,single-phase,,active,Đồng Tháp,10.4938,105.6882
28031,5607,single-phase,,active,Yên Bái,21.7168,104.8986
28036,5608,single-phase,,active,Hà Tĩnh,18.342,105.8923
28041,5609,single-phase,,active,Sơn La,21.3269,103.9144
28046,5610,single-phase,,active,Trà Vinh,9.9513,106.3346
28051,5611,single-phase,,active,Quảng Trị,16.7943,106.9634
28056,5612,single-phase,,active,Thái Bình,20.4463,106.3366
28061,5613,single-phase,,active,Bình Thuận,11.0904,108.0721
28066,5614,single-phase,,active,Bắc Kạn,22.1443,105.8345
28071,5615,single-phase,,active,Hà Nam,20.5835,105.923
28076,5616,single-phase,,active,Hòa Bình,20.8275,105.3391
28081,5617,single-phase,,active,Đà Nẵng,16.0544,108.2022
28086,5618,single-phase,,active,Vĩnh Phúc,21.3609,105.5474
28091,5619,single-phase,,active,Nghệ An,19.2342,104.92
28096,5620,single-phase,,active,Đắk Nông,12.2646,107.6098
28101,5621,single-phase,,active,Nam Định,20.4388,106.1621
28106,5622,single-phase,,active,Quảng Ngãi,15.1214,108.8044
28111,5623,single-phase,,active,Hà Tĩnh,18.342,105.8923
28116,5624,single-phase,,active,Cà Mau,9.1527,105.1961
28121,5625,single-phase,,active,Ninh Thuận,11.6739,108.863
28126,5626,single-phase,,active,Thái Nguyên,21.5672,105.8252
28131,5627,single-phase,,active,Cần Thơ,10.0452,105.7469
28136,5628,single-phase,,active,Quảng Ninh,21.0064,107.2925
28141,5629,single-phase,,active,Quảng Nam,15.5394,108.0191
28146,5630,single-phase,,active,Quảng Nam,15.5394,108.0191
28151,5631,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
28156,5632,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
28161,5633,single-phase,,active,Bắc Ninh,21.1782,106.071
28166,5634,single-phase,,active,Hậu Giang,9.7579,105.6413
28171,5635,single-phase,,active,Cao Bằng,22.6666,106.264
28176,5636,single-phase,,active,Quảng Trị,16.7943,106.9634
28181,5637,single-phase,,active,Tây Ninh,11.3352,106.1099
28186,5638,single-phase,,active,Bắc Kạn,22.1443,105.8345
28191,5639,single-phase,,active,Hà Tĩnh,18.342,105.8923
28196,5640,single-phase,,active,Hậu Giang,9.7579,105.6413
28201,5641,single-phase,,active,Lào Cai,22.4809,103.9755
28206,5642,single-phase,,active,Sơn La,21.3269,103.9144
28211,5643,single-phase,,active,Đà Nẵng,16.0544,108.2022
28216,5644,single-phase,,active,Cao Bằng,22.6666,106.264
28221,5645,single-phase,,active,Nam Định,20.4388,106.1621
28226,5646,single-phase,,active,Đà Nẵng,16.0544,108.2022
28231,5647,single-phase,,active,Bình Dương,11.3254,106.477
28236,5648,single-phase,,active,Long An,10.6956,106.2431
28241,5649,single-phase,,active,Tây Ninh,11.3352,106.1099
28246,5650,single-phase,,active,Đồng Tháp,10.4938,105.6882
28251,5651,single-phase,,active,Ninh Bình,20.2506,105.9745
28256,5652,single-phase,,active,Hải Phòng,20.8449,106.6881
28261,5653,single-phase,,active,Bắc Ninh,21.1782,106.071
28266,5654,single-phase,,active,Sơn La,21.3269,103.9144
28271,5655,single-phase,,active,Nghệ An,19.2342,104.92
28276,5656,single-phase,,active,Lào Cai,22.4809,103.9755
28281,5657,single-phase,,active,Yên Bái,21.7168,104.8986
28286,5658,single-phase,,active,Lạng Sơn,21.8537,106.7615
28291,5659,single-phase,,active,Quảng Ninh,21.0064,107.2925
28296,5660,single-phase,,active,Lạng Sơn,21.8537,106.7615
28301,5661,single-phase,,active,Đắk Lắk,12.71,108.2378
28306,5662,single-phase,,active,Tuyên Quang,21.7767,105.228
28311,5663,single-phase,,active,Sóc Trăng,9.6025,105.9739
28316,5664,single-phase,,active,Nghệ An,19.2342,104.92
28321,5665,single-phase,,active,Đồng Tháp,10.4938,105.6882
28326,5666,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
28331,5667,single-phase,,active,Quảng Ninh,21.0064,107.2925
28336,5668,single-phase,,active,Đồng Tháp,10.4938,105.6882
28341,5669,single-phase,,active,Bạc Liêu,9.294,105.7216
28346,5670,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
28351,5671,single-phase,,active,Hà Tĩnh,18.342,105.8923
28356,5672,single-phase,,active,Hậu Giang,9.7579,105.6413
28361,5673,single-phase,,active,Yên Bái,21.7168,104.8986
28366,5674,single-phase,,active,Lạng Sơn,21.8537,106.7615
28371,5675,single-phase,,active,Đắk Nông,12.2646,107.6098
28376,5676,single-phase,,active,Sóc Trăng,9.6025,105.9739
28381,5677,single-phase,,active,Cần Thơ,10.0452,105.7469
28386,5678,single-phase,,active,Đồng Tháp,10.4938,105.6882
28391,5679,single-phase,,active,Lai Châu,22.3862,103.4703
28396,5680,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
28401,5681,single-phase,,active,Quảng Nam,15.5394,108.0191
28406,5682,single-phase,,active,Lạng Sơn,21.8537,106.7615
28411,5683,single-phase,,active,Tuyên Quang,21.7767,105.228
28416,5684,single-phase,,active,Bình Thuận,11.0904,108.0721
28421,5685,single-phase,,active,Bình Thuận,11.0904,108.0721
28426,5686,single-phase,,active,Kiên Giang,9.825,105.1259
28431,5687,single-phase,,active,Thanh Hóa,19.8067,105.7852
28436,5688,single-phase,,active,Lâm Đồng,11.5753,108.1429
28441,5689,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
28446,5690,single-phase,,active,Điện Biên,21.4064,103.0322
28451,5691,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
28456,5692,single-phase,,active,Bắc Kạn,22.1443,105.8345
28461,5693,single-phase,,active,Đắk Nông,12.2646,107.6098
28466,5694,single-phase,,active,Hà Nam,20.5835,105.923
28471,5695,single-phase,,active,Hà Giang,22.8026,104.9784
28476,5696,single-phase,,active,Cao Bằng,22.6666,106.264
28481,5697,single-phase,,active,Phú Yên,13.0882,109.0929
28486,5698,single-phase,,active,Đồng Tháp,10.4938,105.6882
28491,5699,single-phase,,active,Sơn La,21.3269,103.9144
